,img,seg
174,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000262.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000262_Segmentation.png
175,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000263.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000263_Segmentation.png
176,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000264.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000264_Segmentation.png
177,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000265.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000265_Segmentation.png
178,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000268.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000268_Segmentation.png
179,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000269.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000269_Segmentation.png
180,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000274.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000274_Segmentation.png
181,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000275.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000275_Segmentation.png
182,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000276.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000276_Segmentation.png
183,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000277.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000277_Segmentation.png
184,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000278.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000278_Segmentation.png
185,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000280.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000280_Segmentation.png
186,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000281.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000281_Segmentation.png
187,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000282.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000282_Segmentation.png
188,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000283.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000283_Segmentation.png
189,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000285.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000285_Segmentation.png
190,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000288.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000288_Segmentation.png
191,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000290.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000290_Segmentation.png
192,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000292.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000292_Segmentation.png
193,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000293.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000293_Segmentation.png
194,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000294.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000294_Segmentation.png
195,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000295.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000295_Segmentation.png
196,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000297.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000297_Segmentation.png
197,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000300.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000300_Segmentation.png
198,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000301.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000301_Segmentation.png
199,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000303.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000303_Segmentation.png
200,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000307.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000307_Segmentation.png
201,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000313.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000313_Segmentation.png
202,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000314.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000314_Segmentation.png
203,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000315.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000315_Segmentation.png
204,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000316.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000316_Segmentation.png
205,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000317.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000317_Segmentation.png
206,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000321.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000321_Segmentation.png
207,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000322.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000322_Segmentation.png
208,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000323.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000323_Segmentation.png
209,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000324.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000324_Segmentation.png
210,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000326.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000326_Segmentation.png
211,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000329.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000329_Segmentation.png
212,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000330.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000330_Segmentation.png
213,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000331.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000331_Segmentation.png
214,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000332.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000332_Segmentation.png
215,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000333.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000333_Segmentation.png
216,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000336.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000336_Segmentation.png
217,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000337.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000337_Segmentation.png
218,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000338.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000338_Segmentation.png
219,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000339.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000339_Segmentation.png
220,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000341.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000341_Segmentation.png
221,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000342.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000342_Segmentation.png
222,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000344.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000344_Segmentation.png
223,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000345.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000345_Segmentation.png
224,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000346.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000346_Segmentation.png
225,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000347.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000347_Segmentation.png
226,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000348.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000348_Segmentation.png
227,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000349.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000349_Segmentation.png
228,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000350.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000350_Segmentation.png
229,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000351.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000351_Segmentation.png
230,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000352.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000352_Segmentation.png
231,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000353.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000353_Segmentation.png
232,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000355.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000355_Segmentation.png
233,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000358.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000358_Segmentation.png
234,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000359.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000359_Segmentation.png
235,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000360.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000360_Segmentation.png
236,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000361.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000361_Segmentation.png
237,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000363.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000363_Segmentation.png
238,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000364.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000364_Segmentation.png
239,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000365.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000365_Segmentation.png
240,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000366.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000366_Segmentation.png
241,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000367.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000367_Segmentation.png
242,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000369.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000369_Segmentation.png
243,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000370.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000370_Segmentation.png
244,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000372.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000372_Segmentation.png
245,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000374.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000374_Segmentation.png
246,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000376.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000376_Segmentation.png
247,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000379.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000379_Segmentation.png
248,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000381.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000381_Segmentation.png
249,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000382.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000382_Segmentation.png
250,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000383.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000383_Segmentation.png
251,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000384.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000384_Segmentation.png
252,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000385.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000385_Segmentation.png
253,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000386.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000386_Segmentation.png
254,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000387.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000387_Segmentation.png
255,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000390.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000390_Segmentation.png
256,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000391.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000391_Segmentation.png
257,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000395.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000395_Segmentation.png
258,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000396.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000396_Segmentation.png
259,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000397.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000397_Segmentation.png
260,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000403.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000403_Segmentation.png
261,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000408.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000408_Segmentation.png
262,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000409.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000409_Segmentation.png
263,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000410.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000410_Segmentation.png
264,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000412.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000412_Segmentation.png
265,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000413.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000413_Segmentation.png
266,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000415.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000415_Segmentation.png
267,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000416.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000416_Segmentation.png
268,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000419.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000419_Segmentation.png
269,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000421.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000421_Segmentation.png
270,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000423.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000423_Segmentation.png
271,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000425.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000425_Segmentation.png
272,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000426.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000426_Segmentation.png
273,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000427.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000427_Segmentation.png
274,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000431.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000431_Segmentation.png
275,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000434.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000434_Segmentation.png
276,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000436.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000436_Segmentation.png
277,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000439.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000439_Segmentation.png
278,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000442.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000442_Segmentation.png
279,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000443.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000443_Segmentation.png
280,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000444.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000444_Segmentation.png
281,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000445.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000445_Segmentation.png
282,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000447.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000447_Segmentation.png
283,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000451.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000451_Segmentation.png
284,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000452.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000452_Segmentation.png
285,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000453.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000453_Segmentation.png
286,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000454.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000454_Segmentation.png
287,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000455.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000455_Segmentation.png
288,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000457.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000457_Segmentation.png
289,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000458.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000458_Segmentation.png
290,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000460.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000460_Segmentation.png
291,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000461.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000461_Segmentation.png
292,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000463.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000463_Segmentation.png
293,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000465.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000465_Segmentation.png
294,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000467.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000467_Segmentation.png
295,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000468.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000468_Segmentation.png
296,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000469.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000469_Segmentation.png
297,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000471.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000471_Segmentation.png
298,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000473.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000473_Segmentation.png
299,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000474.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000474_Segmentation.png
300,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000475.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000475_Segmentation.png
301,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000477.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000477_Segmentation.png
302,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000478.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000478_Segmentation.png
303,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000480.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000480_Segmentation.png
304,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000481.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000481_Segmentation.png
305,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000483.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000483_Segmentation.png
306,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000485.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000485_Segmentation.png
307,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000486.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000486_Segmentation.png
308,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000488.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000488_Segmentation.png
309,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000489.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000489_Segmentation.png
310,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000491.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000491_Segmentation.png
311,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000492.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000492_Segmentation.png
312,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000493.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000493_Segmentation.png
313,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000495.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000495_Segmentation.png
314,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000496.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000496_Segmentation.png
315,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000498.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000498_Segmentation.png
316,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000500.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000500_Segmentation.png
317,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000503.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000503_Segmentation.png
318,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000504.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000504_Segmentation.png
319,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000505.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000505_Segmentation.png
320,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000506.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000506_Segmentation.png
321,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000507.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000507_Segmentation.png
322,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000511.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000511_Segmentation.png
323,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000513.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000513_Segmentation.png
324,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000514.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000514_Segmentation.png
325,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000516.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000516_Segmentation.png
326,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000517.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000517_Segmentation.png
327,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000519.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000519_Segmentation.png
328,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000520.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000520_Segmentation.png
329,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000521.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000521_Segmentation.png
330,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000522.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000522_Segmentation.png
331,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000523.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000523_Segmentation.png
332,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000524.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000524_Segmentation.png
333,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000528.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000528_Segmentation.png
334,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000529.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000529_Segmentation.png
335,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000530.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000530_Segmentation.png
336,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000531.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000531_Segmentation.png
337,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000532.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000532_Segmentation.png
338,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000535.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000535_Segmentation.png
339,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000536.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000536_Segmentation.png
340,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000538.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000538_Segmentation.png
341,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000541.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000541_Segmentation.png
342,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000542.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000542_Segmentation.png
343,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000543.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000543_Segmentation.png
344,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000544.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000544_Segmentation.png
345,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000545.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000545_Segmentation.png
346,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000546.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000546_Segmentation.png
347,ISBI2016_ISIC_Part1_Training_Data/ISIC_0000548.jpg,ISBI2016_ISIC_Part1_Training_GroundTruth/ISIC_0000548_Segmentation.png
